date1,state,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
06/05/2020,Delhi,5104,3572,1468,64,8676
07/05/2020,Delhi,5532,3925,1542,65,9457
08/05/2020,Delhi,5980,3983,1931,66,9963
09/05/2020,Delhi,6318,4230,2020,68,10548
10/05/2020,Delhi,6542,4449,2020,73,10991
11/05/2020,Delhi,6923,4781,2069,73,11704
12/05/2020,Delhi,7233,5031,2129,73,12264
13/05/2020,Delhi,7639,5041,2512,86,12680
14/05/2020,Delhi,7998,5034,2858,106,13032
15/05/2020,Delhi,8470,5310,3045,115,13780
16/05/2020,Delhi,8895,5254,3518,123,14149
17/05/2020,Delhi,9333,5278,3926,129,14611
18/05/2020,Delhi,10054,5409,4485,160,15463
19/05/2020,Delhi,10054,5401,4485,168,15455
20/05/2020,Delhi,10554,5636,4750,168,16190
21/05/2020,Delhi,11088,5720,5192,176,16808
22/05/2020,Delhi,11659,5898,5567,194,17557
23/05/2020,Delhi,12319,6214,5897,208,18533
24/05/2020,Delhi,12910,6412,6267,231,19322
25/05/2020,Delhi,13418,6617,6540,261,20035
26/05/2020,Delhi,14053,7006,6771,276,21059
27/05/2020,Delhi,14465,6954,7223,288,21419
28/05/2020,Delhi,15257,7690,7264,303,22947
29/05/2020,Delhi,16281,8470,7495,316,24751
30/05/2020,Delhi,17386,9142,7846,398,26528
31/05/2020,Delhi,18549,10058,8075,416,28607
01/06/2020,Delhi,19844,10893,8478,473,30737
02/06/2020,Delhi,20834,11565,8746,523,32399
03/06/2020,Delhi,22132,12333,9243,556,34465
04/06/2020,Delhi,23645,13497,9542,606,37142
05/06/2020,Delhi,25004,14456,9898,650,39460
06/06/2020,Delhi,26334,15311,10315,708,41645
07/06/2020,Delhi,27654,16229,10664,761,43883
08/06/2020,Delhi,27654,16229,10664,761,43883
09/06/2020,Delhi,29943,17712,11357,874,47655
10/06/2020,Delhi,31309,18543,11861,905,49852
11/06/2020,Delhi,32810,19581,12245,984,52391
12/06/2020,Delhi,34687,20871,12731,1085,55558
13/06/2020,Delhi,36824,22212,13398,1214,59036
14/06/2020,Delhi,38958,22742,14945,1271,61700
15/06/2020,Delhi,41182,24032,15823,1327,65214
16/06/2020,Delhi,42829,25002,16427,1400,67831
17/06/2020,Delhi,44688,26351,16500,1837,71039
18/06/2020,Delhi,47102,27741,17457,1904,74843
19/06/2020,Delhi,49979,26669,21341,1969,76648
20/06/2020,Delhi,53116,27512,23569,2035,80628
21/06/2020,Delhi,56746,23340,31294,2112,80086
22/06/2020,Delhi,59746,24558,33013,2175,84304
23/06/2020,Delhi,62655,23820,36602,2233,86475
24/06/2020,Delhi,66602,24988,39313,2301,91590
25/06/2020,Delhi,70390,26588,41437,2365,96978
26/06/2020,Delhi,73780,26586,44765,2429,100366
27/06/2020,Delhi,77240,27657,47091,2492,104897
28/06/2020,Delhi,80188,28329,49301,2558,108517
29/06/2020,Delhi,83077,27847,52607,2623,110924
30/06/2020,Delhi,85161,26246,56235,2680,111407
26/03/2020,Goa,3,3,0,0,6
27/03/2020,Goa,3,3,0,0,6
28/03/2020,Goa,3,3,0,0,6
29/03/2020,Goa,3,3,0,0,6
30/03/2020,Goa,5,5,0,0,10
31/03/2020,Goa,5,5,0,0,10
01/04/2020,Goa,5,5,0,0,10
02/04/2020,Goa,5,5,0,0,10
03/04/2020,Goa,6,6,0,0,12
04/04/2020,Goa,6,6,0,0,12
05/04/2020,Goa,7,7,0,0,14
06/04/2020,Goa,7,7,0,0,14
07/04/2020,Goa,7,7,0,0,14
08/04/2020,Goa,7,7,0,0,14
09/04/2020,Goa,7,7,0,0,14
10/04/2020,Goa,7,7,0,0,14
11/04/2020,Goa,7,6,1,0,13
12/04/2020,Goa,7,2,5,0,9
13/04/2020,Goa,7,2,5,0,9
14/04/2020,Goa,7,2,5,0,9
15/04/2020,Goa,7,2,5,0,9
16/04/2020,Goa,7,2,5,0,9
17/04/2020,Goa,7,1,6,0,8
18/04/2020,Goa,7,1,6,0,8
19/04/2020,Goa,7,1,6,0,8
20/04/2020,Goa,7,0,7,0,7
21/04/2020,Goa,7,0,7,0,7
22/04/2020,Goa,7,0,7,0,7
23/04/2020,Goa,7,0,7,0,7
24/04/2020,Goa,7,0,7,0,7
25/04/2020,Goa,7,0,7,0,7
26/04/2020,Goa,7,0,7,0,7
27/04/2020,Goa,7,0,7,0,7
28/04/2020,Goa,7,0,7,0,7
29/04/2020,Goa,7,0,7,0,7
30/04/2020,Goa,7,0,7,0,7
01/05/2020,Goa,7,0,7,0,7
02/05/2020,Goa,7,0,7,0,7
03/05/2020,Goa,7,0,7,0,7
04/05/2020,Goa,7,0,7,0,7
05/05/2020,Goa,7,0,7,0,7
06/05/2020,Goa,7,0,7,0,7
07/05/2020,Goa,7,0,7,0,7
08/05/2020,Goa,7,0,7,0,7
09/05/2020,Goa,7,0,7,0,7
10/05/2020,Goa,7,0,7,0,7
11/05/2020,Goa,7,0,7,0,7
12/05/2020,Goa,7,0,7,0,7
13/05/2020,Goa,7,0,7,0,7
14/05/2020,Goa,7,0,7,0,7
15/05/2020,Goa,14,7,7,0,21
16/05/2020,Goa,15,8,7,0,23
17/05/2020,Goa,17,10,7,0,27
18/05/2020,Goa,29,22,7,0,51
19/05/2020,Goa,38,31,7,0,69
20/05/2020,Goa,46,39,7,0,85
21/05/2020,Goa,50,43,7,0,93
22/05/2020,Goa,52,45,7,0,97
23/05/2020,Goa,54,38,16,0,92
24/05/2020,Goa,55,39,16,0,94
25/05/2020,Goa,66,47,19,0,113
26/05/2020,Goa,67,48,19,0,115
27/05/2020,Goa,67,39,28,0,106
28/05/2020,Goa,68,31,37,0,99
29/05/2020,Goa,69,31,38,0,100
30/05/2020,Goa,69,28,41,0,97
31/05/2020,Goa,70,29,41,0,99
01/06/2020,Goa,70,28,42,0,98
02/06/2020,Goa,71,29,42,0,100
03/06/2020,Goa,79,22,57,0,101
04/06/2020,Goa,79,22,57,0,101
05/06/2020,Goa,166,109,57,0,275
06/06/2020,Goa,196,131,65,0,327
07/06/2020,Goa,267,202,65,0,469
08/06/2020,Goa,300,235,65,0,535
09/06/2020,Goa,330,263,67,0,593
10/06/2020,Goa,359,292,67,0,651
11/06/2020,Goa,387,320,67,0,707
12/06/2020,Goa,417,350,67,0,767
13/06/2020,Goa,463,394,69,0,857
14/06/2020,Goa,523,453,70,0,976
15/06/2020,Goa,564,490,74,0,1054
16/06/2020,Goa,592,507,85,0,1099
17/06/2020,Goa,629,544,85,0,1173
18/06/2020,Goa,656,560,96,0,1216
19/06/2020,Goa,705,596,109,0,1301
20/06/2020,Goa,725,607,118,0,1332
21/06/2020,Goa,754,625,129,0,1379
22/06/2020,Goa,754,625,129,0,1379
23/06/2020,Goa,864,711,152,1,1575
24/06/2020,Goa,909,703,205,1,1612
25/06/2020,Goa,951,660,289,2,1611
26/06/2020,Goa,995,658,335,2,1653
27/06/2020,Goa,1039,667,370,2,1706
28/06/2020,Goa,1128,706,420,2,1834
29/06/2020,Goa,1198,717,478,3,1915
30/06/2020,Goa,1198,717,478,3,1915
24/03/2020,Gujarat,29,28,0,1,57
25/03/2020,Gujarat,33,32,0,1,65
26/03/2020,Gujarat,38,36,0,2,74
27/03/2020,Gujarat,43,40,0,3,83
28/03/2020,Gujarat,45,42,0,3,87
29/03/2020,Gujarat,53,49,0,4,102
30/03/2020,Gujarat,58,52,1,5,110
31/03/2020,Gujarat,73,64,3,6,137
01/04/2020,Gujarat,74,63,5,6,137
02/04/2020,Gujarat,82,71,5,6,153
03/04/2020,Gujarat,87,72,8,7,159
04/04/2020,Gujarat,95,76,10,9,171
05/04/2020,Gujarat,105,81,14,10,186
06/04/2020,Gujarat,122,93,18,11,215
07/04/2020,Gujarat,144,110,22,12,254
08/04/2020,Gujarat,165,127,25,13,292
09/04/2020,Gujarat,179,138,25,16,317
10/04/2020,Gujarat,241,198,26,17,439
11/04/2020,Gujarat,308,258,31,19,566
12/04/2020,Gujarat,432,366,44,22,798
13/04/2020,Gujarat,516,447,44,25,963
14/04/2020,Gujarat,539,459,54,26,998
15/04/2020,Gujarat,650,563,59,28,1213
16/04/2020,Gujarat,766,669,64,33,1435
17/04/2020,Gujarat,930,821,73,36,1751
18/04/2020,Gujarat,1099,972,86,41,2071
19/04/2020,Gujarat,1376,1230,93,53,2606
20/04/2020,Gujarat,1743,1575,105,63,3318
21/04/2020,Gujarat,1939,1737,131,71,3676
22/04/2020,Gujarat,2178,1949,139,90,4127
23/04/2020,Gujarat,2407,2125,179,103,4532
24/04/2020,Gujarat,2624,2254,258,112,4878
25/04/2020,Gujarat,2815,2423,265,127,5238
26/04/2020,Gujarat,3071,2656,282,133,5727
27/04/2020,Gujarat,3301,2837,313,151,6138
28/04/2020,Gujarat,3548,2992,394,162,6540
29/04/2020,Gujarat,3744,3129,434,181,6873
30/04/2020,Gujarat,4082,3358,527,197,7440
01/05/2020,Gujarat,4395,3568,613,214,7963
02/05/2020,Gujarat,4721,3750,735,236,8471
03/05/2020,Gujarat,5054,3896,896,262,8950
04/05/2020,Gujarat,5428,4096,1042,290,9524
05/05/2020,Gujarat,5804,4290,1195,319,10094
06/05/2020,Gujarat,6245,4496,1381,368,10741
07/05/2020,Gujarat,6625,4729,1500,396,11354
08/05/2020,Gujarat,7012,4878,1709,425,11890
09/05/2020,Gujarat,7402,5081,1872,449,12483
10/05/2020,Gujarat,7796,5233,2091,472,13029
11/05/2020,Gujarat,8194,5156,2545,493,13350
12/05/2020,Gujarat,8541,5248,2780,513,13789
13/05/2020,Gujarat,8903,5120,3246,537,14023
14/05/2020,Gujarat,9267,5139,3562,566,14406
15/05/2020,Gujarat,9591,5252,3753,586,14843
16/05/2020,Gujarat,9931,5290,4035,606,15221
17/05/2020,Gujarat,10988,6055,4308,625,17043
18/05/2020,Gujarat,11379,6221,4499,659,17600
19/05/2020,Gujarat,11745,6247,4804,694,17992
20/05/2020,Gujarat,12140,6378,5043,719,18518
21/05/2020,Gujarat,12537,6569,5219,749,19106
22/05/2020,Gujarat,12905,6644,5488,773,19549
23/05/2020,Gujarat,13268,6586,5880,802,19854
24/05/2020,Gujarat,13664,6666,6169,829,20330
25/05/2020,Gujarat,14056,6786,6412,858,20842
26/05/2020,Gujarat,14460,6936,6636,888,21396
27/05/2020,Gujarat,14821,6767,7139,915,21588
28/05/2020,Gujarat,15195,6708,7549,938,21903
29/05/2020,Gujarat,15562,6599,8003,960,22161
30/05/2020,Gujarat,15934,6343,8611,980,22277
31/05/2020,Gujarat,16343,6106,9230,1007,22449
01/06/2020,Gujarat,16779,5822,9919,1038,22601
02/06/2020,Gujarat,17200,5357,10780,1063,22557
03/06/2020,Gujarat,17617,4631,11894,1092,22248
04/06/2020,Gujarat,18100,4766,12212,1122,22866
05/06/2020,Gujarat,18584,4762,12667,1155,23346
06/06/2020,Gujarat,19094,4901,13003,1190,23995
07/06/2020,Gujarat,19592,5057,13316,1219,24649
08/06/2020,Gujarat,20070,5186,13635,1249,25256
09/06/2020,Gujarat,20545,5309,13956,1280,25854
10/06/2020,Gujarat,21014,5336,14365,1313,26350
11/06/2020,Gujarat,21521,5439,14735,1347,26960
12/06/2020,Gujarat,22032,5546,15101,1385,27578
13/06/2020,Gujarat,22527,5619,15493,1415,28146
14/06/2020,Gujarat,23038,5707,15883,1448,28745
15/06/2020,Gujarat,23544,5742,16325,1477,29286
16/06/2020,Gujarat,24055,5886,16664,1505,29941
17/06/2020,Gujarat,24577,5962,17082,1533,30539
18/06/2020,Gujarat,25093,6103,17430,1560,31196
19/06/2020,Gujarat,25601,6191,17819,1591,31792
20/06/2020,Gujarat,26141,6364,18159,1618,32505
21/06/2020,Gujarat,26680,6348,18694,1638,33028
22/06/2020,Gujarat,27260,6248,19349,1663,33508
23/06/2020,Gujarat,27825,6232,19909,1684,34057
24/06/2020,Gujarat,28371,6148,20513,1710,34519
25/06/2020,Gujarat,28943,6120,21088,1735,35063
26/06/2020,Gujarat,29520,6269,21498,1753,35789
27/06/2020,Gujarat,30095,6294,22030,1771,36389
28/06/2020,Gujarat,30709,6511,22409,1789,37220
29/06/2020,Gujarat,31320,6712,22800,1808,38032
30/06/2020,Gujarat,31938,6871,23240,1827,38809
24/03/2020,Haryana,26,15,11,0,41
25/03/2020,Haryana,28,17,11,0,45
26/03/2020,Haryana,30,19,11,0,49
27/03/2020,Haryana,30,19,11,0,49
28/03/2020,Haryana,33,21,12,0,54
29/03/2020,Haryana,33,21,12,0,54
30/03/2020,Haryana,33,16,17,0,49
31/03/2020,Haryana,40,19,21,0,59
01/04/2020,Haryana,43,22,21,0,65
02/04/2020,Haryana,43,22,21,0,65
03/04/2020,Haryana,43,22,21,0,65
04/04/2020,Haryana,49,25,24,0,74
05/04/2020,Haryana,49,25,24,0,74
06/04/2020,Haryana,84,58,25,1,142
07/04/2020,Haryana,90,64,25,1,154
08/04/2020,Haryana,147,116,28,3,263
09/04/2020,Haryana,147,116,28,3,263
10/04/2020,Haryana,169,137,29,3,306
11/04/2020,Haryana,177,145,29,3,322
12/04/2020,Haryana,177,145,29,3,322
13/04/2020,Haryana,185,153,29,3,338
14/04/2020,Haryana,185,153,29,3,338
15/04/2020,Haryana,199,162,34,3,361
16/04/2020,Haryana,205,159,43,3,364
17/04/2020,Haryana,205,159,43,3,364
18/04/2020,Haryana,225,179,43,3,404
19/04/2020,Haryana,225,179,43,3,404
20/04/2020,Haryana,233,143,87,3,376
21/04/2020,Haryana,254,124,127,3,378
22/04/2020,Haryana,254,124,127,3,378
23/04/2020,Haryana,262,119,140,3,381
24/04/2020,Haryana,272,113,156,3,385
25/04/2020,Haryana,272,113,156,3,385
26/04/2020,Haryana,289,110,176,3,399
27/04/2020,Haryana,289,110,176,3,399
28/04/2020,Haryana,296,110,183,3,406
29/04/2020,Haryana,310,98,209,3,408
30/04/2020,Haryana,310,98,209,3,408
01/05/2020,Haryana,313,101,209,3,414
02/05/2020,Haryana,360,129,227,4,489
03/05/2020,Haryana,360,129,227,4,489
04/05/2020,Haryana,442,192,245,5,634
05/05/2020,Haryana,517,257,254,6,774
06/05/2020,Haryana,548,286,256,6,834
07/05/2020,Haryana,594,327,260,7,921
08/05/2020,Haryana,625,358,260,7,983
09/05/2020,Haryana,647,360,279,8,1007
10/05/2020,Haryana,675,376,290,9,1051
11/05/2020,Haryana,703,393,300,10,1096
12/05/2020,Haryana,730,382,337,11,1112
13/05/2020,Haryana,780,427,342,11,1207
14/05/2020,Haryana,793,364,418,11,1157
15/05/2020,Haryana,818,368,439,11,1186
16/05/2020,Haryana,818,368,439,11,1186
17/05/2020,Haryana,887,360,514,13,1247
18/05/2020,Haryana,910,334,562,14,1244
19/05/2020,Haryana,928,316,598,14,1244
20/05/2020,Haryana,964,323,627,14,1287
21/05/2020,Haryana,993,331,648,14,1324
22/05/2020,Haryana,1031,335,681,15,1366
23/05/2020,Haryana,1067,345,706,16,1412
24/05/2020,Haryana,1131,365,750,16,1496
25/05/2020,Haryana,1184,403,765,16,1587
26/05/2020,Haryana,1184,403,765,16,1587
27/05/2020,Haryana,1305,464,824,17,1769
28/05/2020,Haryana,1381,525,838,18,1906
29/05/2020,Haryana,1504,604,881,19,2108
30/05/2020,Haryana,1721,762,940,19,2483
31/05/2020,Haryana,1923,932,971,20,2855
01/06/2020,Haryana,2091,1023,1048,20,3114
02/06/2020,Haryana,2356,1280,1055,21,3636
03/06/2020,Haryana,2652,1560,1069,23,4212
04/06/2020,Haryana,2954,1842,1089,23,4796
05/06/2020,Haryana,3281,1123,2134,24,4404
06/06/2020,Haryana,3597,1439,2134,24,5036
07/06/2020,Haryana,3952,1794,2134,24,5746
08/06/2020,Haryana,4448,2286,2134,28,6734
09/06/2020,Haryana,4854,2681,2134,39,7535
10/06/2020,Haryana,5209,3030,2134,45,8239
11/06/2020,Haryana,5579,3339,2188,52,8918
12/06/2020,Haryana,5968,3644,2260,64,9612
13/06/2020,Haryana,6334,3789,2475,70,10123
14/06/2020,Haryana,6749,3868,2803,78,10617
15/06/2020,Haryana,7208,4117,3003,88,11325
16/06/2020,Haryana,7722,4057,3565,100,11779
17/06/2020,Haryana,8272,4406,3748,118,12678
18/06/2020,Haryana,8832,4750,3952,130,13582
19/06/2020,Haryana,9218,4528,4556,134,13746
20/06/2020,Haryana,9743,4710,4889,144,14453
21/06/2020,Haryana,10223,4946,5128,149,15169
22/06/2020,Haryana,10635,4918,5557,160,15553
23/06/2020,Haryana,11025,4940,5916,169,15965
24/06/2020,Haryana,11520,4844,6498,178,16364
25/06/2020,Haryana,12010,4897,6925,188,16907
26/06/2020,Haryana,12463,4885,7380,198,17348
27/06/2020,Haryana,12884,4657,8016,211,17541
28/06/2020,Haryana,13427,4737,8472,218,18164
29/06/2020,Haryana,13829,4689,8917,223,18518
30/06/2020,Haryana,14210,4476,9502,232,18686
24/03/2020,Himachal Pradesh,3,2,0,1,5
25/03/2020,Himachal Pradesh,3,2,0,1,5
26/03/2020,Himachal Pradesh,3,2,0,1,5
27/03/2020,Himachal Pradesh,3,2,0,1,5
28/03/2020,Himachal Pradesh,3,2,0,1,5
29/03/2020,Himachal Pradesh,3,2,0,1,5
30/03/2020,Himachal Pradesh,3,2,0,1,5
31/03/2020,Himachal Pradesh,3,2,0,1,5
01/04/2020,Himachal Pradesh,3,2,0,1,5
02/04/2020,Himachal Pradesh,3,1,1,1,4
03/04/2020,Himachal Pradesh,6,4,1,1,10
04/04/2020,Himachal Pradesh,6,4,1,1,10
05/04/2020,Himachal Pradesh,6,4,1,1,10
06/04/2020,Himachal Pradesh,13,11,1,1,24
07/04/2020,Himachal Pradesh,13,10,2,1,23
08/04/2020,Himachal Pradesh,18,15,2,1,33
09/04/2020,Himachal Pradesh,18,15,2,1,33
10/04/2020,Himachal Pradesh,18,15,2,1,33
11/04/2020,Himachal Pradesh,28,21,6,1,49
12/04/2020,Himachal Pradesh,32,25,6,1,57
13/04/2020,Himachal Pradesh,32,18,13,1,50
14/04/2020,Himachal Pradesh,32,18,13,1,50
15/04/2020,Himachal Pradesh,33,19,13,1,52
16/04/2020,Himachal Pradesh,35,18,16,1,53
17/04/2020,Himachal Pradesh,35,18,16,1,53
18/04/2020,Himachal Pradesh,36,19,16,1,55
19/04/2020,Himachal Pradesh,39,22,16,1,61
20/04/2020,Himachal Pradesh,39,22,16,1,61
21/04/2020,Himachal Pradesh,39,22,16,1,61
22/04/2020,Himachal Pradesh,39,22,16,1,61
23/04/2020,Himachal Pradesh,40,21,18,1,61
24/04/2020,Himachal Pradesh,40,21,18,1,61
25/04/2020,Himachal Pradesh,40,21,18,1,61
26/04/2020,Himachal Pradesh,40,17,22,1,57
27/04/2020,Himachal Pradesh,40,17,22,1,57
28/04/2020,Himachal Pradesh,40,17,22,1,57
29/04/2020,Himachal Pradesh,40,14,25,1,54
30/04/2020,Himachal Pradesh,40,14,25,1,54
01/05/2020,Himachal Pradesh,40,11,28,1,51
02/05/2020,Himachal Pradesh,40,9,30,1,49
03/05/2020,Himachal Pradesh,40,6,33,1,46
04/05/2020,Himachal Pradesh,40,5,34,1,45
05/05/2020,Himachal Pradesh,41,6,34,1,47
06/05/2020,Himachal Pradesh,42,2,38,2,44
07/05/2020,Himachal Pradesh,45,5,38,2,50
08/05/2020,Himachal Pradesh,46,6,38,2,52
09/05/2020,Himachal Pradesh,50,10,38,2,60
10/05/2020,Himachal Pradesh,50,10,38,2,60
11/05/2020,Himachal Pradesh,55,14,39,2,69
12/05/2020,Himachal Pradesh,59,18,39,2,77
13/05/2020,Himachal Pradesh,65,24,39,2,89
14/05/2020,Himachal Pradesh,66,25,39,2,91
15/05/2020,Himachal Pradesh,74,33,39,2,107
16/05/2020,Himachal Pradesh,76,34,39,3,110
17/05/2020,Himachal Pradesh,78,32,43,3,110
18/05/2020,Himachal Pradesh,80,33,44,3,113
19/05/2020,Himachal Pradesh,90,43,44,3,133
20/05/2020,Himachal Pradesh,92,42,47,3,134
21/05/2020,Himachal Pradesh,110,53,54,3,163
22/05/2020,Himachal Pradesh,152,90,59,3,242
23/05/2020,Himachal Pradesh,168,106,59,3,274
24/05/2020,Himachal Pradesh,185,121,61,3,306
25/05/2020,Himachal Pradesh,203,137,63,3,340
26/05/2020,Himachal Pradesh,223,151,67,5,374
27/05/2020,Himachal Pradesh,247,175,67,5,422
28/05/2020,Himachal Pradesh,273,198,70,5,471
29/05/2020,Himachal Pradesh,276,201,70,5,477
30/05/2020,Himachal Pradesh,295,203,87,5,498
31/05/2020,Himachal Pradesh,313,197,111,5,510
01/06/2020,Himachal Pradesh,331,206,120,5,537
02/06/2020,Himachal Pradesh,340,213,122,5,553
03/06/2020,Himachal Pradesh,345,200,140,5,545
04/06/2020,Himachal Pradesh,359,204,150,5,563
05/06/2020,Himachal Pradesh,383,199,179,5,582
06/06/2020,Himachal Pradesh,393,199,189,5,592
07/06/2020,Himachal Pradesh,400,201,194,5,601
08/06/2020,Himachal Pradesh,413,184,224,5,597
09/06/2020,Himachal Pradesh,421,189,227,5,610
10/06/2020,Himachal Pradesh,445,191,249,5,636
11/06/2020,Himachal Pradesh,451,191,254,6,642
12/06/2020,Himachal Pradesh,470,184,280,6,654
13/06/2020,Himachal Pradesh,486,183,297,6,669
14/06/2020,Himachal Pradesh,502,183,313,6,685
15/06/2020,Himachal Pradesh,518,174,337,7,692
16/06/2020,Himachal Pradesh,556,195,353,8,751
17/06/2020,Himachal Pradesh,560,180,372,8,740
18/06/2020,Himachal Pradesh,569,189,372,8,758
19/06/2020,Himachal Pradesh,595,205,382,8,800
20/06/2020,Himachal Pradesh,619,223,388,8,842
21/06/2020,Himachal Pradesh,656,235,413,8,891
22/06/2020,Himachal Pradesh,673,240,425,8,913
23/06/2020,Himachal Pradesh,727,282,437,8,1009
24/06/2020,Himachal Pradesh,775,324,443,8,1099
25/06/2020,Himachal Pradesh,806,332,466,8,1138
26/06/2020,Himachal Pradesh,839,353,477,9,1192
27/06/2020,Himachal Pradesh,864,353,502,9,1217
28/06/2020,Himachal Pradesh,894,376,509,9,1270
29/06/2020,Himachal Pradesh,916,378,529,9,1294
30/06/2020,Himachal Pradesh,942,377,556,9,1319
24/03/2020,Jammu and Kashmir,4,4,0,0,8
25/03/2020,Jammu and Kashmir,4,4,0,0,8
26/03/2020,Jammu and Kashmir,11,10,1,0,21
27/03/2020,Jammu and Kashmir,13,11,1,1,24
28/03/2020,Jammu and Kashmir,20,18,1,1,38
29/03/2020,Jammu and Kashmir,31,29,1,1,60
30/03/2020,Jammu and Kashmir,31,28,1,2,59
31/03/2020,Jammu and Kashmir,54,50,2,2,104
01/04/2020,Jammu and Kashmir,55,51,2,2,106
02/04/2020,Jammu and Kashmir,62,58,2,2,120
03/04/2020,Jammu and Kashmir,70,65,3,2,135
04/04/2020,Jammu and Kashmir,75,70,3,2,145
05/04/2020,Jammu and Kashmir,92,86,4,2,178
06/04/2020,Jammu and Kashmir,106,100,4,2,206
07/04/2020,Jammu and Kashmir,109,103,4,2,212
08/04/2020,Jammu and Kashmir,116,110,4,2,226
09/04/2020,Jammu and Kashmir,158,150,4,4,308
10/04/2020,Jammu and Kashmir,158,150,4,4,308
11/04/2020,Jammu and Kashmir,207,197,6,4,404
12/04/2020,Jammu and Kashmir,207,197,6,4,404
13/04/2020,Jammu and Kashmir,245,235,6,4,480
14/04/2020,Jammu and Kashmir,270,250,16,4,520
15/04/2020,Jammu and Kashmir,278,244,30,4,522
16/04/2020,Jammu and Kashmir,300,260,36,4,560
17/04/2020,Jammu and Kashmir,314,272,38,4,586
18/04/2020,Jammu and Kashmir,328,281,42,5,609
19/04/2020,Jammu and Kashmir,341,285,51,5,626
20/04/2020,Jammu and Kashmir,350,289,56,5,639
21/04/2020,Jammu and Kashmir,368,292,71,5,660
22/04/2020,Jammu and Kashmir,380,294,81,5,674
23/04/2020,Jammu and Kashmir,407,310,92,5,717
24/04/2020,Jammu and Kashmir,427,330,92,5,757
25/04/2020,Jammu and Kashmir,454,340,109,5,794
26/04/2020,Jammu and Kashmir,494,376,112,6,870
27/04/2020,Jammu and Kashmir,523,380,137,6,903
28/04/2020,Jammu and Kashmir,546,375,164,7,921
29/04/2020,Jammu and Kashmir,565,381,176,8,946
30/04/2020,Jammu and Kashmir,581,381,192,8,962
01/05/2020,Jammu and Kashmir,614,390,216,8,1004
02/05/2020,Jammu and Kashmir,639,384,247,8,1023
03/05/2020,Jammu and Kashmir,666,404,254,8,1070
04/05/2020,Jammu and Kashmir,701,406,287,8,1107
05/05/2020,Jammu and Kashmir,726,415,303,8,1141
06/05/2020,Jammu and Kashmir,741,413,320,8,1154
07/05/2020,Jammu and Kashmir,775,445,322,8,1220
08/05/2020,Jammu and Kashmir,793,449,335,9,1242
09/05/2020,Jammu and Kashmir,823,450,364,9,1273
10/05/2020,Jammu and Kashmir,836,459,368,9,1295
11/05/2020,Jammu and Kashmir,861,469,383,9,1330
12/05/2020,Jammu and Kashmir,879,442,427,10,1321
13/05/2020,Jammu and Kashmir,934,469,455,10,1403
14/05/2020,Jammu and Kashmir,971,494,466,11,1465
15/05/2020,Jammu and Kashmir,983,487,485,11,1470
16/05/2020,Jammu and Kashmir,1013,489,513,11,1502
17/05/2020,Jammu and Kashmir,1121,567,542,12,1688
18/05/2020,Jammu and Kashmir,1183,595,575,13,1778
19/05/2020,Jammu and Kashmir,1289,665,609,15,1954
20/05/2020,Jammu and Kashmir,1317,647,653,17,1964
21/05/2020,Jammu and Kashmir,1390,694,678,18,2084
22/05/2020,Jammu and Kashmir,1449,745,684,20,2194
23/05/2020,Jammu and Kashmir,1489,749,720,20,2238
24/05/2020,Jammu and Kashmir,1569,774,774,21,2343
25/05/2020,Jammu and Kashmir,1621,791,809,21,2412
26/05/2020,Jammu and Kashmir,1668,836,809,23,2504
27/05/2020,Jammu and Kashmir,1759,902,833,24,2661
28/05/2020,Jammu and Kashmir,1921,1041,854,26,2962
29/05/2020,Jammu and Kashmir,2036,1150,859,27,3186
30/05/2020,Jammu and Kashmir,2164,1261,875,28,3425
31/05/2020,Jammu and Kashmir,2341,1405,908,28,3746
01/06/2020,Jammu and Kashmir,2446,1491,927,28,3937
02/06/2020,Jammu and Kashmir,2601,1624,946,31,4225
03/06/2020,Jammu and Kashmir,2718,1732,953,33,4450
04/06/2020,Jammu and Kashmir,2857,1816,1007,34,4673
05/06/2020,Jammu and Kashmir,3142,2059,1048,35,5201
06/06/2020,Jammu and Kashmir,3324,2202,1086,36,5526
07/06/2020,Jammu and Kashmir,3467,2302,1126,39,5769
08/06/2020,Jammu and Kashmir,4087,2830,1216,41,6917
09/06/2020,Jammu and Kashmir,4285,2916,1324,45,7201
10/06/2020,Jammu and Kashmir,4346,2792,1506,48,7138
11/06/2020,Jammu and Kashmir,4507,2785,1671,51,7292
12/06/2020,Jammu and Kashmir,4574,2702,1820,52,7276
13/06/2020,Jammu and Kashmir,4730,2591,2086,53,7321
14/06/2020,Jammu and Kashmir,4878,2554,2269,55,7432
15/06/2020,Jammu and Kashmir,5041,2593,2389,59,7634
16/06/2020,Jammu and Kashmir,5220,2554,2604,62,7774
17/06/2020,Jammu and Kashmir,5298,2454,2781,63,7752
18/06/2020,Jammu and Kashmir,5406,2427,2914,65,7833
19/06/2020,Jammu and Kashmir,5555,2340,3144,71,7895
20/06/2020,Jammu and Kashmir,5680,2411,3194,75,8091
21/06/2020,Jammu and Kashmir,5834,2417,3336,81,8251
22/06/2020,Jammu and Kashmir,5956,2492,3382,82,8448
23/06/2020,Jammu and Kashmir,6088,2472,3531,85,8560
24/06/2020,Jammu and Kashmir,6236,2507,3642,87,8743
25/06/2020,Jammu and Kashmir,6422,2516,3818,88,8938
26/06/2020,Jammu and Kashmir,6549,2492,3967,90,9041
